monitor_id,event_time,db_user,session_id,cpu_utilization,memory_utilization,active_connections,disk_read_kb,disk_write_kb,backup_status
27562,2026-03-19 15:09:01.5,developer_062,sess_developer_062_2026-03-19_G4_93e22f,11.69,34.27,84,351.61,86.42,N/A
27560,2026-03-19 15:09:12.5,data_engineer_069,sess_data_engineer_069_2026-03-19_G4_212295,19.52,32.46,73,334.21,76.67,N/A
27563,2026-03-19 15:13:30,hr_staff_047,sess_hr_staff_047_2026-03-19_G4_e9814c,18.93,35.17,82,311.61,87.35,N/A
27561,2026-03-19 15:15:59.5,senior_dba_077,sess_senior_dba_077_2026-03-19_G4_42d27b,11.00,44.60,73,372.85,99.40,FAILED
27566,2026-03-19 15:16:41.5,data_analyst_054,sess_data_analyst_054_2026-03-19_G4_d7c93c,26.83,27.70,90,489.56,55.17,N/A
27564,2026-03-19 15:17:57.5,procurement_staff_043,sess_procurement_staff_043_2026-03-19_G4_ffb01b,21.40,38.41,67,666.68,88.48,N/A
27565,2026-03-19 15:19:55.5,hr_staff_049,sess_hr_staff_049_2026-03-19_G4_899466,20.58,35.89,98,353.74,37.12,N/A
27570,2026-03-19 15:23:23,procurement_staff_043,sess_procurement_staff_043_2026-03-19_G4_ffb01b,19.86,24.34,69,285.78,38.61,N/A
27567,2026-03-19 15:26:24,procurement_staff_041,sess_procurement_staff_041_2026-03-19_G4_20019c,14.79,40.24,81,528.06,25.56,N/A
27568,2026-03-19 15:29:00,senior_dba_077,sess_senior_dba_077_2026-03-19_G4_b87725,18.69,22.60,106,754.20,83.84,OK
27569,2026-03-19 15:36:47.5,sales_staff_003,sess_sales_staff_003_2026-03-19_G4_2bbfdd,14.97,26.60,62,401.96,122.53,N/A
27572,2026-03-19 15:42:39,sales_staff_004,sess_sales_staff_004_2026-03-19_G4_5eba36,14.14,30.45,72,351.22,48.45,N/A
27571,2026-03-19 15:44:33,data_analyst_056,sess_data_analyst_056_2026-03-19_G4_f18ed5,25.69,32.33,107,517.72,133.17,N/A
27582,2026-03-19 15:54:56,security_analyst_072,sess_security_analyst_072_2026-03-19_G4_36790c,14.00,34.71,56,230.34,53.56,N/A
27574,2026-03-19 15:55:17,data_engineer_070,sess_data_engineer_070_2026-03-19_G4_962bd5,16.88,40.72,67,318.67,50.93,N/A
27575,2026-03-19 15:56:50,security_analyst_072,sess_security_analyst_072_2026-03-19_G4_36790c,24.57,22.78,105,560.35,42.71,N/A
27579,2026-03-19 15:57:45.5,hr_staff_046,sess_hr_staff_046_2026-03-19_G4_93ce54,20.38,21.30,63,476.21,84.09,N/A
27580,2026-03-19 15:59:05,accountant_033,sess_accountant_033_2026-03-19_G4_2e5a8a,17.45,32.71,80,232.13,103.77,N/A
27573,2026-03-19 16:00:40,finance_manager_034,sess_finance_manager_034_2026-03-19_G4_4cb151,20.12,43.67,58,98.61,37.94,N/A
27586,2026-03-19 16:01:55,data_engineer_070,sess_data_engineer_070_2026-03-19_G4_962bd5,10.16,36.14,82,255.11,57.57,N/A
27576,2026-03-19 16:03:00,data_analyst_057,sess_data_analyst_057_2026-03-19_G4_7af45e,21.88,35.01,94,369.38,104.91,N/A
27578,2026-03-19 16:03:18,data_engineer_070,sess_data_engineer_070_2026-03-19_G4_58b321,14.23,36.77,63,575.89,95.48,N/A
27581,2026-03-19 16:03:34,sales_staff_011,sess_sales_staff_011_2026-03-19_G4_4c5787,17.28,33.03,84,241.83,94.60,N/A
27584,2026-03-19 16:05:18,security_analyst_072,sess_security_analyst_072_2026-03-19_G4_c08099,10.39,33.47,56,395.71,34.82,N/A
27585,2026-03-19 16:08:48.5,procurement_manager_044,sess_procurement_manager_044_2026-03-19_G4_34dce2,21.26,39.64,69,263.70,114.26,N/A
27577,2026-03-19 16:09:08,hr_staff_047,sess_hr_staff_047_2026-03-19_G4_5c8ff5,28.22,46.82,81,654.34,118.48,N/A
27591,2026-03-19 16:11:44,data_engineer_070,sess_data_engineer_070_2026-03-19_G4_58b321,13.84,37.68,100,287.67,43.14,N/A
27588,2026-03-19 16:14:26,security_analyst_072,sess_security_analyst_072_2026-03-19_G4_51add8,12.16,22.23,95,122.51,41.15,N/A
27587,2026-03-19 16:17:15.5,data_analyst_057,sess_data_analyst_057_2026-03-19_G4_99b33c,16.56,26.02,101,742.84,111.56,N/A
27589,2026-03-19 16:17:46.5,sales_staff_004,sess_sales_staff_004_2026-03-19_G4_94a6da,11.95,38.80,104,500.52,39.54,N/A
27583,2026-03-19 16:20:40.5,developer_064,sess_developer_064_2026-03-19_G4_2e3840,21.71,36.81,98,455.97,91.07,N/A
27590,2026-03-19 16:23:22.5,data_analyst_053,sess_data_analyst_053_2026-03-19_G4_759727,20.96,42.51,98,647.68,185.76,N/A
27593,2026-03-19 16:26:29.5,hr_staff_050,sess_hr_staff_050_2026-03-19_G4_0d8fad,14.91,37.45,73,210.56,91.75,N/A
27596,2026-03-19 16:28:18.5,security_analyst_071,sess_security_analyst_071_2026-03-19_G4_9855e4,21.01,30.27,66,315.40,46.73,N/A
27594,2026-03-19 16:29:16,accountant_030,sess_accountant_030_2026-03-19_G4_4fab65,17.37,38.06,110,537.19,150.67,N/A
27595,2026-03-19 16:30:19,accountant_026,sess_accountant_026_2026-03-19_G4_db31b9,9.38,29.33,95,471.70,58.22,N/A
27597,2026-03-19 16:31:51.5,hr_staff_048,sess_hr_staff_048_2026-03-19_G4_aa1e3d,22.92,28.32,67,369.33,90.54,N/A
27592,2026-03-19 16:32:45.5,accountant_032,sess_accountant_032_2026-03-19_G4_c8e023,17.56,27.88,57,644.78,135.74,N/A
27598,2026-03-19 16:33:55,sales_staff_011,sess_sales_staff_011_2026-03-19_G4_221991,17.27,24.39,87,509.45,93.54,N/A
27599,2026-03-19 16:35:52,sales_staff_013,sess_sales_staff_013_2026-03-19_G4_7d23fb,22.30,28.67,95,453.67,111.82,N/A
27605,2026-03-19 16:35:57,developer_064,sess_developer_064_2026-03-19_G4_2e3840,20.35,37.69,90,65.33,19.84,N/A
27603,2026-03-19 16:44:28.5,hr_staff_048,sess_hr_staff_048_2026-03-19_G4_667547,16.01,38.28,90,270.88,57.58,N/A
27602,2026-03-19 16:48:51.5,procurement_staff_042,sess_procurement_staff_042_2026-03-19_G4_ec8e15,13.88,33.39,58,339.27,51.32,N/A
27600,2026-03-19 16:50:14,developer_060,sess_developer_060_2026-03-19_G4_e5ffdf,21.43,32.36,85,565.70,40.68,N/A
27608,2026-03-19 16:51:01,junior_dba_074,sess_junior_dba_074_2026-03-19_G4_374aec,12.87,41.06,70,638.95,58.93,N/A
27609,2026-03-19 16:51:28,procurement_staff_042,sess_procurement_staff_042_2026-03-19_G4_ec8e15,14.50,25.54,78,491.31,15.81,N/A
27604,2026-03-19 16:53:23.5,hr_manager_052,sess_hr_manager_052_2026-03-19_G4_8f8346,21.85,27.68,92,364.30,125.95,N/A
27606,2026-03-19 16:53:56.5,hr_staff_048,sess_hr_staff_048_2026-03-19_G4_a9b915,21.71,35.82,74,533.11,91.16,N/A
27601,2026-03-19 16:54:20,procurement_manager_045,sess_procurement_manager_045_2026-03-19_G4_19568f,21.19,44.31,94,403.44,160.28,N/A
27607,2026-03-19 16:55:33.5,procurement_staff_037,sess_procurement_staff_037_2026-03-19_G4_fa4ae1,16.18,43.60,110,250.16,123.80,N/A
27612,2026-03-19 17:02:52,procurement_staff_037,sess_procurement_staff_037_2026-03-19_G4_fa4ae1,11.70,29.65,99,328.19,52.93,N/A
27610,2026-03-19 17:16:27,senior_dba_078,sess_senior_dba_078_2026-03-19_G4_8ec0af,27.03,28.13,94,730.81,91.98,SKIPPED
27614,2026-03-19 17:19:40,procurement_staff_038,sess_procurement_staff_038_2026-03-19_G4_54db59,25.76,37.22,86,257.39,107.15,N/A
27616,2026-03-19 17:19:44,accountant_027,sess_accountant_027_2026-03-19_G4_d846a2,16.08,34.11,65,145.14,53.66,N/A
27611,2026-03-19 17:21:05.5,data_analyst_055,sess_data_analyst_055_2026-03-19_G4_89087e,23.20,26.72,72,196.76,177.24,N/A
27613,2026-03-19 17:23:52.5,sales_staff_012,sess_sales_staff_012_2026-03-19_G4_205322,18.28,33.82,92,577.75,59.91,N/A
27617,2026-03-19 17:25:12.5,sales_staff_006,sess_sales_staff_006_2026-03-19_G4_05007c,23.31,34.49,90,364.02,50.38,N/A
27618,2026-03-19 17:34:32.5,sales_staff_020,sess_sales_staff_020_2026-03-19_G4_6b3381,15.16,23.34,95,424.73,140.93,N/A
27615,2026-03-19 17:37:21,finance_manager_034,sess_finance_manager_034_2026-03-19_G4_9cde7a,28.91,39.98,55,368.22,80.25,N/A
27619,2026-03-19 17:46:50.5,senior_dba_077,sess_senior_dba_077_2026-03-19_G4_6a7d1d,21.32,37.97,80,299.81,41.94,OK
27622,2026-03-19 17:50:20,hr_staff_046,sess_hr_staff_046_2026-03-19_G4_5fc54f,14.62,37.14,110,188.18,56.06,N/A
27623,2026-03-19 17:52:23.5,procurement_staff_043,sess_procurement_staff_043_2026-03-19_G4_59b154,16.77,26.60,103,213.51,57.90,N/A
27620,2026-03-19 17:57:49,sales_manager_021,sess_sales_manager_021_2026-03-19_G4_07c25c,13.62,44.43,86,1023.65,129.82,N/A
27621,2026-03-19 18:00:21.5,sales_manager_022,sess_sales_manager_022_2026-03-19_G4_1ae18a,23.58,36.01,82,295.68,156.99,N/A
27624,2026-03-19 18:06:06,procurement_staff_037,sess_procurement_staff_037_2026-03-19_G4_cf4b9f,25.66,29.99,105,334.44,85.36,N/A
27625,2026-03-19 18:20:37,sales_manager_022,sess_sales_manager_022_2026-03-19_G4_1ae18a,16.48,33.89,57,274.99,81.73,N/A
27626,2026-03-19 22:11:22,accountant_025,sess_accountant_025_2026-03-19_G5_44a394,21.22,27.32,64,160.52,79.83,N/A
27627,2026-03-19 22:15:41,accountant_025,sess_accountant_025_2026-03-19_G5_44a394,19.56,21.71,89,323.51,72.26,N/A
27628,2026-03-20 04:10:40,junior_dba_074,sess_junior_dba_074_2026-03-20_G5_5568bb,18.07,35.96,102,400.64,79.03,N/A
27629,2026-03-20 06:15:43,junior_dba_075,sess_junior_dba_075_2026-03-20_G1_7bc530,10.03,23.56,90,249.63,77.72,N/A
27630,2026-03-20 06:47:58.5,junior_dba_074,sess_junior_dba_074_2026-03-20_G1_b2aa0e,17.64,34.74,69,586.48,87.98,N/A
27631,2026-03-20 07:00:45,data_analyst_055,sess_data_analyst_055_2026-03-20_G1_86b5d9,12.71,30.80,68,370.41,49.63,N/A
27632,2026-03-20 07:22:43,senior_dba_077,sess_senior_dba_077_2026-03-20_G1_aff6e9,25.04,27.54,94,431.67,87.21,OK
27633,2026-03-20 07:31:16,data_analyst_053,sess_data_analyst_053_2026-03-20_G1_33417d,13.22,33.64,84,355.25,149.33,N/A
27635,2026-03-20 07:54:08.5,junior_dba_075,sess_junior_dba_075_2026-03-20_G1_948943,21.13,42.11,69,295.65,43.07,N/A
27634,2026-03-20 07:59:19.5,data_analyst_057,sess_data_analyst_057_2026-03-20_G1_921ae7,27.25,37.49,97,759.66,94.67,N/A
27636,2026-03-20 08:10:17,junior_dba_074,sess_junior_dba_074_2026-03-20_G1_2f5ae0,18.26,27.43,97,366.56,49.09,N/A
27637,2026-03-20 08:24:03.5,senior_dba_077,sess_senior_dba_077_2026-03-20_G1_5aef3c,25.29,28.49,58,403.30,83.28,OK
27638,2026-03-20 08:24:29.5,junior_dba_075,sess_junior_dba_075_2026-03-20_G1_4dc6b6,17.04,20.25,84,394.12,105.11,N/A
27641,2026-03-20 08:29:51,junior_dba_075,sess_junior_dba_075_2026-03-20_G1_4dc6b6,11.44,31.29,57,200.78,40.24,N/A
27640,2026-03-20 08:31:47,data_analyst_055,sess_data_analyst_055_2026-03-20_G1_88f5bf,25.53,34.79,95,541.02,125.56,N/A
27639,2026-03-20 08:43:04.5,senior_analyst_058,sess_senior_analyst_058_2026-03-20_G1_0ea6a4,25.24,35.52,53,307.57,106.99,N/A
27644,2026-03-20 08:53:39,senior_analyst_058,sess_senior_analyst_058_2026-03-20_G1_0ea6a4,17.34,25.87,97,398.71,32.21,N/A
27643,2026-03-20 08:56:41,senior_dba_077,sess_senior_dba_077_2026-03-20_G1_a2e1fa,19.85,23.34,61,386.17,62.37,OK
27642,2026-03-20 08:57:19,junior_dba_076,sess_junior_dba_076_2026-03-20_G1_91ac0a,12.35,32.99,90,341.54,148.58,N/A
27647,2026-03-20 09:18:56.5,data_analyst_056,sess_data_analyst_056_2026-03-20_G2_3d7949,17.57,40.92,68,159.56,51.96,N/A
27645,2026-03-20 09:20:58,senior_analyst_058,sess_senior_analyst_058_2026-03-20_G2_ff4633,20.68,27.28,90,366.35,92.48,N/A
27648,2026-03-20 09:21:29,hr_staff_050,sess_hr_staff_050_2026-03-20_G2_dde93c,16.05,21.85,56,639.11,97.59,N/A
27646,2026-03-20 09:22:26,sales_staff_010,sess_sales_staff_010_2026-03-20_G2_83a16e,12.19,29.18,98,201.66,65.94,N/A
27651,2026-03-20 09:29:10.5,procurement_staff_038,sess_procurement_staff_038_2026-03-20_G2_b8a480,16.52,26.99,74,249.87,134.33,N/A
27649,2026-03-20 09:31:01,procurement_staff_042,sess_procurement_staff_042_2026-03-20_G2_1d776f,11.01,31.73,77,345.82,109.69,N/A
27650,2026-03-20 09:32:36.5,data_engineer_069,sess_data_engineer_069_2026-03-20_G2_658006,11.04,31.33,106,287.50,62.74,N/A
27652,2026-03-20 09:35:24.5,procurement_staff_041,sess_procurement_staff_041_2026-03-20_G2_bfb8a8,19.47,34.87,62,493.32,62.53,N/A
27653,2026-03-20 09:38:43,developer_062,sess_developer_062_2026-03-20_G2_87e1cc,13.47,26.07,62,111.93,55.92,N/A
27654,2026-03-20 09:39:57.5,data_engineer_068,sess_data_engineer_068_2026-03-20_G2_45173b,16.17,39.46,63,195.64,95.48,N/A
27661,2026-03-20 09:43:20,accountant_026,sess_accountant_026_2026-03-20_G2_b7147b,11.24,35.82,77,398.61,86.90,N/A
27656,2026-03-20 09:44:37.5,data_analyst_053,sess_data_analyst_053_2026-03-20_G2_98ca6d,19.00,37.50,71,476.61,171.06,N/A
27655,2026-03-20 09:45:19.5,accountant_026,sess_accountant_026_2026-03-20_G2_b7147b,18.25,34.08,105,165.02,58.47,N/A
27658,2026-03-20 09:47:00.5,developer_067,sess_developer_067_2026-03-20_G2_7823c9,20.58,29.42,72,425.56,68.44,N/A
27660,2026-03-20 09:47:52,admin_079,sess_admin_079_2026-03-20_G2_cbbca5,20.80,31.61,91,464.79,21.62,OK
27657,2026-03-20 09:49:06,data_analyst_057,sess_data_analyst_057_2026-03-20_G2_a95bd2,18.55,28.28,91,545.88,55.84,N/A
27659,2026-03-20 09:53:56.5,procurement_manager_044,sess_procurement_manager_044_2026-03-20_G2_a92b1d,10.38,23.06,77,344.58,112.81,N/A
27662,2026-03-20 10:11:01.5,developer_060,sess_developer_060_2026-03-20_G2_37011d,25.40,30.63,88,389.65,65.86,N/A
27663,2026-03-20 10:16:58,senior_dba_077,sess_senior_dba_077_2026-03-20_G2_babc83,15.56,35.55,90,581.11,33.77,RUNNING
27664,2026-03-20 10:17:53.5,sales_staff_002,sess_sales_staff_002_2026-03-20_G2_9ee91a,18.41,38.55,70,596.69,47.74,N/A
27665,2026-03-20 10:23:56,developer_065,sess_developer_065_2026-03-20_G2_74189e,23.90,33.50,101,152.91,39.39,N/A
27666,2026-03-20 10:32:05.5,sales_staff_019,sess_sales_staff_019_2026-03-20_G2_72d98a,18.39,41.02,54,593.57,74.30,N/A
27667,2026-03-20 10:41:45.5,sales_staff_005,sess_sales_staff_005_2026-03-20_G2_0a1f5b,10.84,26.16,104,413.11,43.73,N/A
27670,2026-03-20 10:46:53.5,sales_staff_009,sess_sales_staff_009_2026-03-20_G2_df4c0a,18.39,34.06,79,701.23,101.56,N/A
27668,2026-03-20 10:48:29.5,data_engineer_070,sess_data_engineer_070_2026-03-20_G2_f08174,20.76,34.77,81,417.05,68.57,N/A
27669,2026-03-20 10:49:00.5,security_analyst_072,sess_security_analyst_072_2026-03-20_G2_89dc5b,21.38,42.33,73,241.50,89.31,N/A
27671,2026-03-20 10:51:24.5,data_analyst_053,sess_data_analyst_053_2026-03-20_G2_c34795,13.81,29.08,97,155.29,32.85,N/A
27672,2026-03-20 10:55:56.5,sales_staff_008,sess_sales_staff_008_2026-03-20_G2_3b3996,11.27,23.03,75,346.72,141.07,N/A
27675,2026-03-20 10:57:45,developer_060,sess_developer_060_2026-03-20_G2_072d6e,15.14,34.40,62,383.57,92.33,N/A
27674,2026-03-20 11:00:55.5,sales_manager_023,sess_sales_manager_023_2026-03-20_G2_4f6df8,26.36,33.66,93,628.50,135.67,N/A
27680,2026-03-20 11:02:49.5,sales_staff_018,sess_sales_staff_018_2026-03-20_G2_a30998,22.84,32.94,86,417.73,128.21,N/A
27677,2026-03-20 11:03:07,accountant_030,sess_accountant_030_2026-03-20_G2_4261f2,24.98,34.15,106,921.43,195.19,N/A
27683,2026-03-20 11:06:41.5,admin_079,sess_admin_079_2026-03-20_G2_92e0a2,15.53,35.94,71,502.56,49.36,SKIPPED
27678,2026-03-20 11:07:07,sales_staff_020,sess_sales_staff_020_2026-03-20_G2_fd6630,18.60,23.17,96,228.79,77.94,N/A
27676,2026-03-20 11:08:35,security_analyst_071,sess_security_analyst_071_2026-03-20_G2_c8a8ee,17.23,34.94,60,469.96,108.69,N/A
27679,2026-03-20 11:09:16,accountant_026,sess_accountant_026_2026-03-20_G2_fe60ba,21.56,39.14,103,282.74,128.78,N/A
27673,2026-03-20 11:10:24,developer_061,sess_developer_061_2026-03-20_G2_f228c5,30.92,27.35,82,216.61,61.63,N/A
27688,2026-03-20 11:11:14,junior_dba_076,sess_junior_dba_076_2026-03-20_G2_369bda,15.08,33.64,93,217.56,26.92,N/A
27685,2026-03-20 11:12:51.5,developer_065,sess_developer_065_2026-03-20_G2_f57c5d,11.06,25.95,89,315.46,75.60,N/A
27684,2026-03-20 11:15:47.5,junior_dba_076,sess_junior_dba_076_2026-03-20_G2_369bda,8.78,30.24,71,307.67,46.77,N/A
27681,2026-03-20 11:17:13,developer_061,sess_developer_061_2026-03-20_G2_9e36af,21.59,36.49,89,137.99,76.28,N/A
27686,2026-03-20 11:18:15,junior_dba_074,sess_junior_dba_074_2026-03-20_G2_790b62,24.21,32.00,75,601.10,102.98,N/A
27692,2026-03-20 11:20:04,accountant_031,sess_accountant_031_2026-03-20_G2_ee2cc0,8.11,25.39,69,170.69,57.72,N/A
27689,2026-03-20 11:21:10.5,procurement_staff_038,sess_procurement_staff_038_2026-03-20_G2_faea09,15.80,30.83,71,338.86,83.16,N/A
27682,2026-03-20 11:22:53,sales_manager_023,sess_sales_manager_023_2026-03-20_G2_305fec,18.72,27.01,84,330.45,109.20,N/A
27687,2026-03-20 11:24:08,accountant_031,sess_accountant_031_2026-03-20_G2_ee2cc0,17.93,38.10,91,273.90,73.75,N/A
27691,2026-03-20 11:24:08.5,sales_staff_017,sess_sales_staff_017_2026-03-20_G2_f3f03d,20.70,34.50,89,247.03,104.59,N/A
27693,2026-03-20 11:26:46.5,developer_067,sess_developer_067_2026-03-20_G2_f875af,9.41,36.59,75,382.78,25.44,N/A
27690,2026-03-20 11:29:25,accountant_031,sess_accountant_031_2026-03-20_G2_731d43,16.89,40.05,53,809.23,105.40,N/A
27694,2026-03-20 11:33:21,developer_060,sess_developer_060_2026-03-20_G2_7963e3,5.81,29.80,60,527.69,106.98,N/A
27695,2026-03-20 11:41:31.5,data_engineer_069,sess_data_engineer_069_2026-03-20_G2_9fdaf9,19.63,40.80,94,244.96,77.18,N/A
27696,2026-03-20 11:42:30,hr_staff_049,sess_hr_staff_049_2026-03-20_G2_d88368,14.35,33.83,67,622.08,149.37,N/A
27698,2026-03-20 11:49:23.5,data_engineer_068,sess_data_engineer_068_2026-03-20_G2_a33de3,16.76,34.12,87,358.44,107.86,N/A
27699,2026-03-20 11:49:32.5,sales_staff_016,sess_sales_staff_016_2026-03-20_G2_b80802,17.92,41.19,99,270.42,70.35,N/A
27703,2026-03-20 11:49:54,sales_staff_016,sess_sales_staff_016_2026-03-20_G2_b80802,17.26,37.66,59,208.28,11.64,N/A
27697,2026-03-20 11:51:45.5,finance_manager_034,sess_finance_manager_034_2026-03-20_G2_12f24a,20.08,25.80,88,339.69,40.04,N/A
27702,2026-03-20 11:54:01.5,developer_063,sess_developer_063_2026-03-20_G2_5a96f4,10.79,40.05,78,196.50,24.49,N/A
27700,2026-03-20 11:59:52.5,sales_staff_001,sess_sales_staff_001_2026-03-20_G2_051cfe,20.36,46.20,95,584.66,186.69,N/A
27705,2026-03-20 12:00:42,developer_064,sess_developer_064_2026-03-20_G2_89fb18,21.57,36.83,83,304.61,80.44,N/A
27706,2026-03-20 12:02:11,developer_067,sess_developer_067_2026-03-20_G2_5c0a9c,14.16,28.76,59,234.68,59.61,N/A
27701,2026-03-20 12:07:52,security_analyst_072,sess_security_analyst_072_2026-03-20_G2_385eda,14.65,28.35,53,271.65,108.98,N/A
27704,2026-03-20 12:08:12.5,senior_analyst_059,sess_senior_analyst_059_2026-03-20_G2_d1670f,16.54,32.06,88,585.03,116.99,N/A
27712,2026-03-20 12:09:14,developer_067,sess_developer_067_2026-03-20_G2_5c0a9c,13.85,26.85,98,432.21,71.94,N/A
27707,2026-03-20 12:11:50.5,hr_staff_049,sess_hr_staff_049_2026-03-20_G2_fb485b,23.11,27.55,90,287.91,85.11,N/A
27710,2026-03-20 12:12:26.5,sales_staff_012,sess_sales_staff_012_2026-03-20_G3_16cfab,13.72,30.23,76,456.55,79.16,N/A
27709,2026-03-20 12:15:21,sales_staff_005,sess_sales_staff_005_2026-03-20_G3_0297c9,22.69,24.69,73,466.19,50.44,N/A
27711,2026-03-20 12:17:32,data_engineer_070,sess_data_engineer_070_2026-03-20_G3_4b26c6,14.57,41.96,106,479.16,84.89,N/A
27708,2026-03-20 12:18:34.5,sales_staff_006,sess_sales_staff_006_2026-03-20_G3_5a2ed1,15.16,44.70,61,565.33,145.93,N/A
27713,2026-03-20 12:19:34,developer_064,sess_developer_064_2026-03-20_G3_cdaddd,14.25,41.54,102,199.32,75.96,N/A
27714,2026-03-20 12:20:46,junior_dba_074,sess_junior_dba_074_2026-03-20_G3_7b9590,12.92,31.31,75,223.93,100.00,N/A
27717,2026-03-20 12:29:55,data_analyst_057,sess_data_analyst_057_2026-03-20_G3_6ca3c7,9.54,25.85,90,516.61,58.71,N/A
27716,2026-03-20 12:30:09.5,junior_dba_075,sess_junior_dba_075_2026-03-20_G3_16427d,16.18,34.72,101,520.92,84.51,N/A
27715,2026-03-20 12:32:03,junior_dba_075,sess_junior_dba_075_2026-03-20_G3_fde1f0,14.69,30.19,83,439.52,113.65,N/A
27719,2026-03-20 12:34:27,accountant_028,sess_accountant_028_2026-03-20_G3_b559f6,10.38,37.55,77,429.08,79.62,N/A
27720,2026-03-20 12:34:53,procurement_staff_037,sess_procurement_staff_037_2026-03-20_G3_6b10ea,22.07,38.32,98,245.51,108.20,N/A
27723,2026-03-20 12:36:55,sales_staff_018,sess_sales_staff_018_2026-03-20_G3_fb7b57,22.25,40.02,106,387.02,60.80,N/A
27721,2026-03-20 12:37:42.5,developer_065,sess_developer_065_2026-03-20_G3_11973e,17.52,32.17,92,432.46,24.88,N/A
27722,2026-03-20 12:40:32,sales_staff_006,sess_sales_staff_006_2026-03-20_G3_201a20,17.40,37.56,102,426.47,35.86,N/A
27724,2026-03-20 12:40:52,developer_063,sess_developer_063_2026-03-20_G3_29f2da,17.47,36.93,84,402.89,13.75,N/A
27718,2026-03-20 12:41:31,finance_manager_035,sess_finance_manager_035_2026-03-20_G3_78f659,24.44,40.24,103,306.98,46.61,N/A
27726,2026-03-20 12:48:14,sales_staff_015,sess_sales_staff_015_2026-03-20_G3_001971,22.35,40.98,74,583.05,123.83,N/A
27727,2026-03-20 12:49:06.5,hr_staff_048,sess_hr_staff_048_2026-03-20_G3_f3baf6,22.28,30.36,76,419.97,63.27,N/A
27730,2026-03-20 12:49:57.5,procurement_staff_043,sess_procurement_staff_043_2026-03-20_G3_f24f21,11.73,39.41,62,387.53,99.75,N/A
27728,2026-03-20 12:50:23.5,sales_staff_002,sess_sales_staff_002_2026-03-20_G3_d11555,21.64,39.64,105,288.28,63.10,N/A
27725,2026-03-20 12:50:57.5,accountant_030,sess_accountant_030_2026-03-20_G3_98907a,24.55,36.27,90,578.93,151.20,N/A
27738,2026-03-20 12:52:28,data_analyst_053,sess_data_analyst_053_2026-03-20_G3_054bcc,18.16,24.37,97,291.03,99.36,N/A
27736,2026-03-20 12:54:28.5,procurement_staff_043,sess_procurement_staff_043_2026-03-20_G3_bb71b3,15.83,37.78,101,370.29,108.37,N/A
27735,2026-03-20 12:56:37.5,data_engineer_070,sess_data_engineer_070_2026-03-20_G3_fba14b,20.80,21.01,61,561.32,100.26,N/A
27731,2026-03-20 12:57:28.5,hr_staff_050,sess_hr_staff_050_2026-03-20_G3_5152d2,13.53,25.55,61,315.76,123.17,N/A
27729,2026-03-20 12:58:51.5,data_analyst_053,sess_data_analyst_053_2026-03-20_G3_054bcc,15.02,26.49,64,428.98,65.33,N/A
27732,2026-03-20 13:00:42.5,sales_staff_003,sess_sales_staff_003_2026-03-20_G3_304d62,13.35,31.13,99,592.81,143.56,N/A
27734,2026-03-20 13:03:38.5,finance_manager_034,sess_finance_manager_034_2026-03-20_G3_3fd1a5,15.83,43.34,62,411.27,93.29,N/A
27739,2026-03-20 13:05:28.5,sales_staff_013,sess_sales_staff_013_2026-03-20_G3_e439ac,17.11,34.68,78,436.15,75.26,N/A
27733,2026-03-20 13:05:41.5,developer_062,sess_developer_062_2026-03-20_G3_7bf8fb,17.13,33.53,91,150.11,32.30,N/A
27737,2026-03-20 13:06:14.5,procurement_staff_037,sess_procurement_staff_037_2026-03-20_G3_033916,20.74,39.27,55,629.83,126.84,N/A
27742,2026-03-20 13:07:08,data_analyst_056,sess_data_analyst_056_2026-03-20_G3_8d8a6c,6.73,29.34,54,405.33,45.02,N/A
27740,2026-03-20 13:08:57.5,procurement_staff_042,sess_procurement_staff_042_2026-03-20_G3_2df222,23.57,39.44,70,148.77,125.69,N/A
27741,2026-03-20 13:12:00.5,data_analyst_056,sess_data_analyst_056_2026-03-20_G3_8d8a6c,28.65,45.71,83,257.35,60.89,N/A
27747,2026-03-20 13:17:29.5,procurement_staff_041,sess_procurement_staff_041_2026-03-20_G3_b16b32,20.50,34.90,74,523.56,100.31,N/A
27746,2026-03-20 13:17:56,developer_065,sess_developer_065_2026-03-20_G3_dd500c,17.96,20.98,59,344.54,59.26,N/A
27745,2026-03-20 13:19:45,accountant_028,sess_accountant_028_2026-03-20_G3_d86c00,23.91,43.85,87,603.91,161.37,N/A
27750,2026-03-20 13:21:16,developer_060,sess_developer_060_2026-03-20_G3_5ec7cf,14.53,28.07,66,237.77,55.63,N/A
